# PROCESSED SYNTHETIC DATASET -- ALS baseline corrected + Savitzky-Golay smoothed
# DEMONSTRATION DATASET. Synthetically generated for portfolio purposes. These values were not measured on any instrument and do not describe a real sample.
wavenumber_cm-1,absorbance_raw,baseline,absorbance_baseline_corrected,absorbance_smoothed,transmittance_raw_percent
3545.0,0.303882,0.134209,0.169673,0.168792,49.6728
3544.0,0.306985,0.134367,0.172618,0.16988,49.319
3543.0,0.305759,0.134523,0.171236,0.17124,49.4585
3542.0,0.309058,0.134678,0.17438,0.172727,49.0843
3541.0,0.306122,0.134832,0.17129,0.173943,49.4171
3540.0,0.308988,0.134986,0.174002,0.174265,49.0922
3539.0,0.311078,0.135138,0.17594,0.175372,48.8564
3538.0,0.312039,0.135289,0.17675,0.176766,48.7485
3537.0,0.312296,0.135439,0.176857,0.177724,48.7196
3536.0,0.316054,0.135587,0.180467,0.179193,48.2999
3535.0,0.316504,0.135735,0.180769,0.179914,48.2498
3534.0,0.315783,0.135882,0.179901,0.180621,48.33
3533.0,0.316755,0.136027,0.180728,0.181356,48.222
3532.0,0.318897,0.136172,0.182725,0.182302,47.9847
3531.0,0.318953,0.136315,0.182638,0.183207,47.9786
3530.0,0.320617,0.136458,0.184159,0.18453,47.7951
3529.0,0.322233,0.136599,0.185634,0.185484,47.6175
3528.0,0.324561,0.136739,0.187822,0.18622,47.3629
3527.0,0.324857,0.136878,0.187979,0.18718,47.3307
3526.0,0.324736,0.137016,0.18772,0.189096,47.3439
3525.0,0.324745,0.137152,0.187593,0.190302,47.3429
3524.0,0.329114,0.137288,0.191826,0.191699,46.8691
3523.0,0.332583,0.137422,0.195161,0.192986,46.4962
3522.0,0.334597,0.137556,0.197041,0.19449,46.281
3521.0,0.330455,0.137688,0.192767,0.195578,46.7245
3520.0,0.334618,0.137819,0.196799,0.19642,46.2788
3519.0,0.334206,0.137949,0.196257,0.196558,46.3227
3518.0,0.33539,0.138078,0.197312,0.196815,46.1966
3517.0,0.335116,0.138206,0.19691,0.197324,46.2257
3516.0,0.337448,0.138332,0.199116,0.198358,45.9782
3515.0,0.337222,0.138458,0.198764,0.199447,46.0022
3514.0,0.338779,0.138582,0.200197,0.200564,45.8376
3513.0,0.340043,0.138706,0.201337,0.201935,45.7043
3512.0,0.343012,0.138828,0.204184,0.203748,45.3929
3511.0,0.345995,0.138948,0.207047,0.205476,45.0821
3510.0,0.343498,0.139068,0.20443,0.206997,45.3421
3509.0,0.348523,0.139187,0.209336,0.208156,44.8206
3508.0,0.349496,0.139304,0.210192,0.208814,44.7202
3507.0,0.348843,0.139421,0.209422,0.208905,44.7875
3506.0,0.347884,0.139536,0.208348,0.209526,44.8866
3505.0,0.349526,0.13965,0.209876,0.210297,44.7172
3504.0,0.349257,0.139763,0.209494,0.210562,44.7448
3503.0,0.351064,0.139874,0.21119,0.211343,44.5591
3502.0,0.354642,0.139985,0.214657,0.212367,44.1935
3501.0,0.35279,0.140094,0.212696,0.213379,44.3823
3500.0,0.354497,0.140202,0.214295,0.214285,44.2082
3499.0,0.35499,0.140309,0.214681,0.214986,44.158
3498.0,0.356029,0.140415,0.215614,0.215856,44.0525
3497.0,0.357295,0.14052,0.216775,0.216741,43.9243
3496.0,0.35872,0.140623,0.218097,0.218188,43.7804
3495.0,0.358938,0.140725,0.218213,0.219058,43.7585
3494.0,0.3627,0.140827,0.221873,0.220083,43.3811
3493.0,0.361779,0.140926,0.220853,0.221048,43.4731
3492.0,0.362641,0.141025,0.221616,0.221603,43.3869
3491.0,0.36232,0.141123,0.221197,0.222201,43.419
3490.0,0.364693,0.141219,0.223474,0.222596,43.1824
3489.0,0.364836,0.141314,0.223522,0.223114,43.1682
3488.0,0.364421,0.141408,0.223013,0.224344,43.2095
3487.0,0.367044,0.141501,0.225543,0.22547,42.9493
3486.0,0.367401,0.141593,0.225808,0.226505,42.914
3485.0,0.370743,0.141683,0.22906,0.227335,42.5851
3484.0,0.371099,0.141772,0.229327,0.228822,42.5502
3483.0,0.370906,0.14186,0.229046,0.229963,42.569
3482.0,0.371754,0.141947,0.229807,0.231138,42.4861
3481.0,0.374079,0.142033,0.232046,0.232311,42.2591
3480.0,0.376473,0.142117,0.234356,0.232038,42.0269
3479.0,0.374626,0.1422,0.232426,0.232704,42.206
3478.0,0.377143,0.142282,0.234861,0.233243,41.9621
3477.0,0.374371,0.142363,0.232008,0.233273,42.2307
3476.0,0.372071,0.142443,0.229628,0.233499,42.455
3475.0,0.380344,0.142521,0.237823,0.234172,41.6539
3474.0,0.377346,0.142598,0.234748,0.235526,41.9424
3473.0,0.378183,0.142674,0.235509,0.236683,41.8618
3472.0,0.382032,0.142749,0.239283,0.238201,41.4924
3471.0,0.382621,0.142823,0.239798,0.239346,41.4361
3470.0,0.38312,0.142895,0.240225,0.239517,41.3886
3469.0,0.382818,0.142966,0.239852,0.240553,41.4174
3468.0,0.38368,0.143036,0.240644,0.241414,41.3352
3467.0,0.384908,0.143104,0.241804,0.241675,41.2185
3466.0,0.385073,0.143172,0.241901,0.242082,41.2029
3465.0,0.38665,0.143238,0.243412,0.242586,41.0534
3464.0,0.387873,0.143303,0.24457,0.24317,40.938
3463.0,0.385426,0.143367,0.242059,0.244061,41.1693
3462.0,0.387165,0.143429,0.243736,0.244547,41.0048
3461.0,0.38907,0.143491,0.245579,0.245341,40.8254
3460.0,0.390161,0.143551,0.24661,0.245613,40.7229
3459.0,0.391683,0.14361,0.248073,0.246493,40.5805
3458.0,0.389205,0.143667,0.245538,0.247491,40.8127
3457.0,0.392119,0.143723,0.248396,0.248162,40.5397
3456.0,0.390888,0.143779,0.247109,0.24883,40.6548
3455.0,0.395202,0.143833,0.251369,0.249423,40.253
3454.0,0.393647,0.143885,0.249762,0.249969,40.3973
3453.0,0.395111,0.143937,0.251174,0.250559,40.2615
3452.0,0.39472,0.143987,0.250733,0.250267,40.2977
3451.0,0.394118,0.144036,0.250082,0.250776,40.3536
3450.0,0.39459,0.144083,0.250507,0.251035,40.3098
3449.0,0.394787,0.14413,0.250657,0.251681,40.2914
3448.0,0.395666,0.144175,0.251491,0.251865,40.21
3447.0,0.400026,0.144219,0.255807,0.252712,39.8084
3446.0,0.397835,0.144262,0.253573,0.253937,40.0097
3445.0,0.397202,0.144303,0.252899,0.254512,40.0681
3444.0,0.398405,0.144344,0.254061,0.255502,39.9572
3443.0,0.402415,0.144383,0.258032,0.256237,39.5899
3442.0,0.401965,0.144421,0.257544,0.256365,39.631
3441.0,0.39988,0.144457,0.255423,0.257515,39.8217
3440.0,0.404282,0.144492,0.25979,0.257685,39.4201
3439.0,0.401706,0.144526,0.25718,0.258113,39.6546
3438.0,0.401209,0.144559,0.25665,0.257687,39.7001
3437.0,0.404397,0.144591,0.259806,0.257757,39.4097
3436.0,0.400777,0.144621,0.256156,0.258407,39.7396
3435.0,0.405343,0.14465,0.260693,0.258426,39.3239
3434.0,0.400656,0.144678,0.255978,0.258697,39.7507
3433.0,0.404779,0.144704,0.260075,0.25903,39.3751
3432.0,0.406277,0.14473,0.261547,0.25902,39.2395
3431.0,0.402818,0.144754,0.258064,0.259827,39.5532
3430.0,0.403486,0.144777,0.258709,0.260262,39.4925
3429.0,0.40683,0.144798,0.262032,0.261181,39.1895
3428.0,0.405942,0.144819,0.261123,0.261778,39.2698
3427.0,0.408665,0.144838,0.263827,0.262193,39.0243
3426.0,0.408194,0.144855,0.263339,0.263227,39.0666
3425.0,0.407805,0.144872,0.262933,0.26397,39.1017
3424.0,0.409816,0.144887,0.264929,0.263812,38.921
3423.0,0.406852,0.144901,0.261951,0.264268,39.1876
3422.0,0.411075,0.144914,0.266161,0.264097,38.8084
3421.0,0.410121,0.144926,0.265195,0.264571,38.8937
3420.0,0.407239,0.144936,0.262303,0.264616,39.1526
3419.0,0.411162,0.144945,0.266217,0.264603,38.8006
3418.0,0.408658,0.144953,0.263705,0.264793,39.0249
3417.0,0.41102,0.14496,0.26606,0.26434,38.8132
3416.0,0.408201,0.144965,0.263236,0.264514,39.066
3415.0,0.410095,0.144969,0.265126,0.26467,38.896
3414.0,0.409401,0.144972,0.264429,0.264494,38.9582
3413.0,0.409597,0.144973,0.264624,0.265368,38.9407
3412.0,0.410695,0.144974,0.265721,0.265692,38.8423
3411.0,0.410935,0.144973,0.265962,0.266563,38.8208
3410.0,0.412621,0.14497,0.267651,0.266476,38.6704
3409.0,0.413597,0.144967,0.26863,0.266795,38.5837
3408.0,0.410631,0.144962,0.265669,0.266949,38.848
3407.0,0.412105,0.144956,0.267149,0.267469,38.7164
3406.0,0.410263,0.144949,0.265314,0.268006,38.8809
3405.0,0.41426,0.144941,0.269319,0.267778,38.5247
3404.0,0.414044,0.144931,0.269113,0.268324,38.5439
3403.0,0.415558,0.14492,0.270638,0.268823,38.4098
3402.0,0.412521,0.144908,0.267613,0.268518,38.6794
3401.0,0.410785,0.144895,0.26589,0.268193,38.8343
3400.0,0.415202,0.14488,0.270322,0.267366,38.4413
3399.0,0.410844,0.144864,0.26598,0.267177,38.829
3398.0,0.41091,0.144847,0.266063,0.266732,38.8231
3397.0,0.412358,0.144828,0.26753,0.267732,38.6938
3396.0,0.41288,0.144809,0.268071,0.268461,38.6473
3395.0,0.413622,0.144788,0.268834,0.268439,38.5814
3394.0,0.412906,0.144766,0.26814,0.269218,38.6451
3393.0,0.417585,0.144742,0.272843,0.269058,38.2309
3392.0,0.4122,0.144718,0.267482,0.268463,38.708
3391.0,0.410791,0.144692,0.266099,0.267263,38.8337
3390.0,0.412072,0.144665,0.267407,0.266269,38.7194
3389.0,0.409349,0.144637,0.264712,0.26566,38.9629
3388.0,0.409409,0.144607,0.264802,0.265248,38.9575
3387.0,0.408463,0.144576,0.263887,0.265703,39.0424
3386.0,0.412392,0.144544,0.267848,0.266464,38.6908
3385.0,0.412503,0.144511,0.267992,0.26695,38.6809
3384.0,0.412112,0.144476,0.267636,0.26738,38.7158
3383.0,0.411232,0.144441,0.266791,0.267653,38.7943
3382.0,0.414048,0.144404,0.269644,0.268052,38.5436
3381.0,0.410518,0.144365,0.266153,0.267874,38.8581
3380.0,0.410826,0.144326,0.2665,0.267803,38.8306
3379.0,0.413626,0.144285,0.269341,0.268089,38.581
3378.0,0.413307,0.144243,0.269064,0.267659,38.6094
3377.0,0.410914,0.1442,0.266714,0.267086,38.8227
3376.0,0.410369,0.144156,0.266213,0.266938,38.8715
3375.0,0.411177,0.14411,0.267067,0.265968,38.7992
3374.0,0.406945,0.144064,0.262881,0.264865,39.1792
3373.0,0.40948,0.144016,0.265464,0.264217,38.9511
3372.0,0.407939,0.143966,0.263973,0.263522,39.0895
3371.0,0.406205,0.143916,0.262289,0.262982,39.246
3370.0,0.407113,0.143864,0.263249,0.263012,39.164
3369.0,0.406469,0.143811,0.262658,0.263529,39.2222
3368.0,0.405781,0.143757,0.262024,0.263495,39.2843
3367.0,0.408629,0.143702,0.264927,0.263236,39.0275
3366.0,0.408965,0.143645,0.26532,0.263209,38.9973
3365.0,0.406445,0.143588,0.262857,0.262707,39.2243
3364.0,0.404738,0.143529,0.261209,0.262594,39.3787
3363.0,0.403064,0.143468,0.259596,0.262046,39.5308
3362.0,0.406682,0.143407,0.263275,0.261427,39.2029
3361.0,0.404709,0.143344,0.261365,0.261744,39.3814
3360.0,0.406225,0.143281,0.262944,0.261826,39.2442
3359.0,0.403765,0.143216,0.260549,0.262075,39.4671
3358.0,0.405768,0.143149,0.262619,0.2617,39.2855
3357.0,0.405602,0.143082,0.26252,0.260923,39.3005
3356.0,0.401102,0.143013,0.258089,0.260215,39.7098
3355.0,0.403773,0.142944,0.260829,0.259205,39.4664
3354.0,0.400496,0.142873,0.257623,0.259046,39.7653
3353.0,0.401465,0.142801,0.258664,0.258547,39.6766
3352.0,0.399676,0.142727,0.256949,0.258009,39.8404
3351.0,0.401288,0.142653,0.258635,0.257983,39.6928
3350.0,0.402692,0.142577,0.260115,0.257577,39.5647
3349.0,0.398849,0.1425,0.256349,0.257571,39.9164
3348.0,0.397651,0.142422,0.255229,0.257253,40.0266
3347.0,0.400253,0.142343,0.25791,0.257278,39.7875
3346.0,0.399373,0.142262,0.257111,0.256589,39.8683
3345.0,0.398315,0.142181,0.256134,0.255816,39.9655
3344.0,0.398351,0.142098,0.256253,0.255657,39.9621
3343.0,0.397489,0.142014,0.255475,0.254862,40.0415
3342.0,0.394056,0.141929,0.252127,0.253956,40.3593
3341.0,0.394564,0.141842,0.252722,0.253385,40.3122
3340.0,0.395599,0.141755,0.253844,0.252504,40.2162
3339.0,0.393428,0.141666,0.251762,0.25228,40.4177
3338.0,0.394276,0.141576,0.2527,0.251855,40.3389
3337.0,0.392272,0.141485,0.250787,0.251273,40.5254
3336.0,0.391151,0.141393,0.249758,0.250715,40.6302
3335.0,0.393699,0.1413,0.252399,0.249853,40.3925
3334.0,0.388411,0.141205,0.247206,0.24939,40.8874
3333.0,0.389148,0.14111,0.248038,0.248424,40.818
3332.0,0.390842,0.141013,0.249829,0.247796,40.6591
3331.0,0.387001,0.140915,0.246086,0.247438,41.0203
3330.0,0.387873,0.140816,0.247057,0.246709,40.938
3329.0,0.385658,0.140716,0.244942,0.246096,41.1473
3328.0,0.387062,0.140614,0.246448,0.2451,41.0145
3327.0,0.386664,0.140512,0.246152,0.244456,41.0522
3326.0,0.382663,0.140408,0.242255,0.244157,41.4321
3325.0,0.382041,0.140304,0.241737,0.243791,41.4915
3324.0,0.384744,0.140198,0.244546,0.243493,41.2341
3323.0,0.384105,0.140091,0.244014,0.242678,41.2948
3322.0,0.382075,0.139983,0.242092,0.242049,41.4882
3321.0,0.382541,0.139873,0.242668,0.241729,41.4438
3320.0,0.379515,0.139763,0.239752,0.241152,41.7335
3319.0,0.378409,0.139652,0.238757,0.239644,41.84
3318.0,0.378718,0.139539,0.239179,0.238831,41.8102
3317.0,0.37882,0.139425,0.239395,0.238188,41.8004
3316.0,0.377496,0.13931,0.238186,0.237847,41.928
3315.0,0.373731,0.139194,0.234537,0.2371,42.2931
3314.0,0.377143,0.139077,0.238066,0.236304,41.9621
3313.0,0.375207,0.138959,0.236248,0.235818,42.1495
3312.0,0.374908,0.13884,0.236068,0.235615,42.1786
3311.0,0.370628,0.13872,0.231908,0.235527,42.5964
3310.0,0.374656,0.138598,0.236058,0.234826,42.203
3309.0,0.374647,0.138476,0.236171,0.233564,42.2039
3308.0,0.371919,0.138352,0.233567,0.232819,42.4698
3307.0,0.36905,0.138227,0.230823,0.232073,42.7514
3306.0,0.366428,0.138102,0.228326,0.231162,43.0102
3305.0,0.368463,0.137975,0.230488,0.229334,42.8092
3304.0,0.367318,0.137847,0.229471,0.227901,42.9222
3303.0,0.365736,0.137718,0.228018,0.227064,43.0789
3302.0,0.362772,0.137588,0.225184,0.226442,43.3739
3301.0,0.36187,0.137457,0.224413,0.225894,43.464
3300.0,0.361667,0.137324,0.224343,0.224815,43.4844
3299.0,0.362462,0.137191,0.225271,0.224076,43.4048
3298.0,0.361402,0.137057,0.224345,0.22314,43.5109
3297.0,0.360056,0.136921,0.223135,0.222708,43.646
3296.0,0.35713,0.136785,0.220345,0.221371,43.941
3295.0,0.356467,0.136648,0.219819,0.220578,44.0081
3294.0,0.354956,0.136509,0.218447,0.218952,44.1616
3293.0,0.35635,0.136369,0.219981,0.218125,44.02
3292.0,0.351732,0.136229,0.215503,0.217018,44.4905
3291.0,0.354807,0.136087,0.21872,0.216024,44.1767
3290.0,0.348233,0.135945,0.212288,0.215367,44.8505
3289.0,0.352185,0.135801,0.216384,0.214775,44.4441
3288.0,0.347561,0.135656,0.211905,0.213797,44.92
3287.0,0.349429,0.13551,0.213919,0.213556,44.7272
3286.0,0.350427,0.135364,0.215063,0.212855,44.6245
3285.0,0.346902,0.135216,0.211686,0.212348,44.9882
3284.0,0.345344,0.135067,0.210277,0.211378,45.1498
3283.0,0.346698,0.134917,0.211781,0.210861,45.0093
3282.0,0.344067,0.134766,0.209301,0.209606,45.2828
3281.0,0.342022,0.134615,0.207407,0.208602,45.4965
3280.0,0.344163,0.134462,0.209701,0.207897,45.2728
3279.0,0.340664,0.134308,0.206356,0.206817,45.639
3278.0,0.339566,0.134153,0.205413,0.205612,45.7545
3277.0,0.338831,0.133997,0.204834,0.20468,45.8321
3276.0,0.33699,0.133841,0.203149,0.203493,46.0268
3275.0,0.335852,0.133683,0.202169,0.202007,46.1474
3274.0,0.335162,0.133524,0.201638,0.20107,46.2208
3273.0,0.33327,0.133364,0.199906,0.200045,46.4226
3272.0,0.332089,0.133204,0.198885,0.19959,46.549
3271.0,0.331455,0.133042,0.198413,0.199252,46.617
3270.0,0.331329,0.132879,0.19845,0.198427,46.6306
3269.0,0.331333,0.132716,0.198617,0.197785,46.6301
3268.0,0.331524,0.132551,0.198973,0.196947,46.6096
3267.0,0.327417,0.132386,0.195031,0.19577,47.0525
3266.0,0.325051,0.132219,0.192832,0.194589,47.3095
3265.0,0.32619,0.132052,0.194138,0.193374,47.1857
3264.0,0.323035,0.131884,0.191151,0.192015,47.5297
3263.0,0.322526,0.131715,0.190811,0.19037,47.5854
3262.0,0.322371,0.131544,0.190827,0.189353,47.6024
3261.0,0.319917,0.131373,0.188544,0.18848,47.8722
3260.0,0.317036,0.131201,0.185835,0.186878,48.1908
3259.0,0.31538,0.131028,0.184352,0.186146,48.3749
3258.0,0.317443,0.130854,0.186589,0.185331,48.1456
3257.0,0.316128,0.13068,0.185448,0.18409,48.2916
3256.0,0.31226,0.130504,0.181756,0.183635,48.7237
3255.0,0.315214,0.130327,0.184887,0.182728,48.3933
3254.0,0.311624,0.13015,0.181474,0.181833,48.795
3253.0,0.308832,0.129972,0.17886,0.180955,49.1097
3252.0,0.311654,0.129792,0.181862,0.180302,48.7917
3251.0,0.307514,0.129612,0.177902,0.179803,49.259
3250.0,0.309852,0.129431,0.180421,0.178748,48.9946
3249.0,0.308221,0.129249,0.178972,0.178174,49.179
3248.0,0.305173,0.129066,0.176107,0.177007,49.5253
3247.0,0.304692,0.128883,0.175809,0.175398,49.5802
3246.0,0.302491,0.128698,0.173793,0.173949,49.832
3245.0,0.300705,0.128513,0.172192,0.172124,50.0374
3244.0,0.298364,0.128326,0.170038,0.170666,50.3078
3243.0,0.297927,0.128139,0.169788,0.169273,50.3586
3242.0,0.295325,0.127951,0.167374,0.167743,50.6612
3241.0,0.295283,0.127762,0.167521,0.166825,50.6661
3240.0,0.292808,0.127573,0.165235,0.166174,50.9556
3239.0,0.291833,0.127382,0.164451,0.165018,51.0701
3238.0,0.291515,0.127191,0.164324,0.163918,51.1075
3237.0,0.291674,0.126999,0.164675,0.162825,51.0889
3236.0,0.28876,0.126806,0.161954,0.161778,51.4327
3235.0,0.284815,0.126612,0.158203,0.160816,51.9021
3234.0,0.286668,0.126417,0.160251,0.159304,51.6812
3233.0,0.284406,0.126222,0.158184,0.158243,51.951
3232.0,0.284414,0.126025,0.158389,0.157111,51.95
3231.0,0.281563,0.125828,0.155735,0.156765,52.2922
3230.0,0.28022,0.12563,0.15459,0.156074,52.4541
3229.0,0.282358,0.125432,0.156926,0.154787,52.1965
3228.0,0.278735,0.125232,0.153503,0.154132,52.6339
3227.0,0.279631,0.125032,0.154599,0.153605,52.5253
3226.0,0.27569,0.124831,0.150859,0.152955,53.0041
3225.0,0.276122,0.124629,0.151493,0.15172,52.9515
3224.0,0.276659,0.124427,0.152232,0.150246,52.8861
3223.0,0.274285,0.124223,0.150062,0.148932,53.1759
3222.0,0.270136,0.124019,0.146117,0.147413,53.6864
3221.0,0.268917,0.123814,0.145103,0.146001,53.8372
3220.0,0.2684,0.123609,0.144791,0.14431,53.9014
3219.0,0.266104,0.123402,0.142702,0.1431,54.1871
3218.0,0.266206,0.123195,0.143011,0.142487,54.1743
3217.0,0.264003,0.122987,0.141016,0.142296,54.4499
3216.0,0.264702,0.122779,0.141923,0.141639,54.3623
3215.0,0.264349,0.122569,0.14178,0.140679,54.4065
3214.0,0.262582,0.122359,0.140223,0.139867,54.6284
3213.0,0.26144,0.122148,0.139292,0.138966,54.7722
3212.0,0.258296,0.121937,0.136359,0.137481,55.1702
3211.0,0.257295,0.121725,0.13557,0.136196,55.2974
3210.0,0.257423,0.121512,0.135911,0.134698,55.2811
3209.0,0.255493,0.121298,0.134195,0.133817,55.5273
3208.0,0.251749,0.121084,0.130665,0.133112,56.0081
3207.0,0.254702,0.120869,0.133833,0.132023,55.6285
3206.0,0.250353,0.120653,0.1297,0.13063,56.1885
3205.0,0.252063,0.120437,0.131626,0.129428,55.9677
3204.0,0.24839,0.120219,0.128171,0.128188,56.443
3203.0,0.244682,0.120002,0.12468,0.127049,56.927
3202.0,0.245854,0.119783,0.126071,0.125759,56.7735
3201.0,0.245376,0.119564,0.125812,0.1251,56.8361
3200.0,0.242466,0.119344,0.123122,0.124016,57.2181
3199.0,0.24329,0.119124,0.124166,0.123475,57.1097
3198.0,0.242636,0.118903,0.123733,0.122743,57.1957
3197.0,0.24001,0.118681,0.121329,0.121704,57.5427
3196.0,0.238545,0.118459,0.120086,0.120854,57.7371
3195.0,0.237949,0.118236,0.119713,0.120163,57.8164
3194.0,0.237039,0.118012,0.119027,0.118811,57.9376
3193.0,0.236652,0.117788,0.118864,0.117719,57.9893
3192.0,0.234612,0.117563,0.117049,0.116907,58.2623
3191.0,0.233026,0.117338,0.115688,0.116037,58.4755
3190.0,0.230557,0.117111,0.113446,0.114925,58.8089
3189.0,0.231321,0.116885,0.114436,0.11393,58.7056
3188.0,0.230359,0.116657,0.113702,0.113101,58.8357
3187.0,0.22882,0.116429,0.112391,0.112233,59.0446
3186.0,0.226799,0.116201,0.110598,0.110905,59.32
3185.0,0.226477,0.115972,0.110505,0.109699,59.364
3184.0,0.224701,0.115742,0.108959,0.108548,59.6072
3183.0,0.221595,0.115512,0.106083,0.107645,60.0351
3182.0,0.220417,0.115281,0.105136,0.10649,60.1981
3181.0,0.222197,0.11505,0.107147,0.1056,59.9519
3180.0,0.221221,0.114818,0.106403,0.104963,60.0868
3179.0,0.218204,0.114585,0.103619,0.104289,60.5056
3178.0,0.216087,0.114352,0.101735,0.103853,60.8013
3177.0,0.21775,0.114118,0.103632,0.102476,60.5689
3176.0,0.216343,0.113884,0.102459,0.101059,60.7654
3175.0,0.212848,0.11365,0.099198,0.099527,61.2564
3174.0,0.212546,0.113414,0.099132,0.098417,61.2991
3173.0,0.2082,0.113179,0.095021,0.097202,61.9156
3172.0,0.209772,0.112942,0.09683,0.095912,61.6918
3171.0,0.206424,0.112706,0.093718,0.095246,62.1694
3170.0,0.20843,0.112468,0.095962,0.09468,61.8829
3169.0,0.206657,0.11223,0.094427,0.094258,62.136
3168.0,0.205877,0.111992,0.093885,0.093937,62.2476
3167.0,0.204618,0.111753,0.092865,0.092736,62.4284
3166.0,0.202618,0.111514,0.091104,0.091314,62.7165
3165.0,0.202779,0.111274,0.091505,0.08966,62.6933
3164.0,0.199022,0.111034,0.087988,0.088908,63.2379
3163.0,0.196605,0.110793,0.085812,0.087796,63.5909
3162.0,0.195915,0.110552,0.085363,0.086623,63.692
3161.0,0.19807,0.11031,0.08776,0.085126,63.3767
3160.0,0.196846,0.110068,0.086778,0.084309,63.5557
3159.0,0.191334,0.109826,0.081508,0.083544,64.3673
3158.0,0.190689,0.109583,0.081106,0.082502,64.4631
3157.0,0.18974,0.109339,0.080401,0.081396,64.604
3156.0,0.192538,0.109095,0.083443,0.080435,64.1892
3155.0,0.187236,0.108851,0.078385,0.079726,64.9776
3154.0,0.187968,0.108606,0.079362,0.079648,64.8683
3153.0,0.188208,0.108361,0.079847,0.079318,64.8324
3152.0,0.186929,0.108115,0.078814,0.079006,65.0236
3151.0,0.184557,0.107869,0.076688,0.077926,65.3797
3150.0,0.186594,0.107623,0.078971,0.077787,65.0738
3149.0,0.185145,0.107376,0.077769,0.076485,65.2913
3148.0,0.182566,0.107129,0.075437,0.075416,65.6801
3147.0,0.179131,0.106881,0.07225,0.074213,66.2017
3146.0,0.181278,0.106633,0.074645,0.073105,65.8752
3145.0,0.176716,0.106385,0.070331,0.071962,66.5708
3144.0,0.178448,0.106136,0.072312,0.071416,66.3059
3143.0,0.175782,0.105887,0.069895,0.071024,66.7141
3142.0,0.176671,0.105637,0.071034,0.070173,66.5778
3141.0,0.175929,0.105387,0.070542,0.06951,66.6916
3140.0,0.173935,0.105137,0.068798,0.068925,66.9985
3139.0,0.171842,0.104887,0.066955,0.067693,67.3222
3138.0,0.170232,0.104636,0.065596,0.066483,67.5721
3137.0,0.172521,0.104384,0.068137,0.065473,67.2169
3136.0,0.167303,0.104133,0.06317,0.065022,68.0294
3135.0,0.16755,0.103881,0.063669,0.064647,67.9907
3134.0,0.16697,0.103629,0.063341,0.064218,68.0816
3133.0,0.169176,0.103376,0.0658,0.063547,67.7367
3132.0,0.166721,0.103123,0.063598,0.062316,68.1207
3131.0,0.163681,0.10287,0.060811,0.06147,68.5992
3130.0,0.162601,0.102617,0.059984,0.060173,68.7699
3129.0,0.160803,0.102363,0.05844,0.059037,69.0553
3128.0,0.158865,0.102109,0.056756,0.057959,69.3642
3127.0,0.159375,0.101855,0.05752,0.057665,69.2827
3126.0,0.159822,0.1016,0.058222,0.057114,69.2115
3125.0,0.158954,0.101345,0.057609,0.056874,69.3499
3124.0,0.157636,0.10109,0.056546,0.056741,69.5607
3123.0,0.156572,0.100835,0.055737,0.056005,69.7314
3122.0,0.154275,0.100579,0.053696,0.055213,70.1011
3121.0,0.156606,0.100323,0.056283,0.053951,69.7259
3120.0,0.153302,0.100067,0.053235,0.053121,70.2584
3119.0,0.150575,0.099811,0.050764,0.05236,70.7008
3118.0,0.152019,0.099554,0.052465,0.051547,70.4662
3117.0,0.148492,0.099297,0.049195,0.051037,71.0408
3116.0,0.150616,0.09904,0.051576,0.050017,70.6942
3115.0,0.148289,0.098783,0.049506,0.049332,71.0741
3114.0,0.147295,0.098526,0.048769,0.048774,71.2369
3113.0,0.147005,0.098268,0.048737,0.047968,71.2846
3112.0,0.143618,0.09801,0.045608,0.047212,71.8426
